ID;DAY;MONTH;YEAR;WEEKDAY;WEEKNUM;WEEKEND_YN;HOUR;MINUTE;BIOMASS_PROD_PLANNED;HYDROPOWER_PROD_PLANNED;WIND_OFFSHORE_PROD_PLANNED;WIND_ONSHORE_PROD_PLANNED;PHOTOVOLTAICS_PROD_PLANNED;OTHER_RENEWABLE_PROD_PLANNED;NUCLEAR_PROD_PLANNED;BROWN_COAL_PROD_PLANNED;BLACK_COAL_PROD_PLANNED;NAT_GAS_PROD_PLANNED;PUMP_STORAGE_PROD_PLANNED;OTHER_CONVENTIONAL_PROD_PLANNED;EN_PROD_PLANNED
237612d4-3983-11eb-adfa-f48c50351e47;3;4;2020;5;14;"0";4;0;1213;423;713;2293;0;38;2334;4035;1008;828;0;441;13326
235cd793-3983-11eb-869c-f48c50351e47;26;5;2020;2;22;"0";23;15;1188;563;1053;4377;0;28;1280;2084;276;669;75;361;11954
23a9d72e-3983-11eb-a537-f48c50351e47;29;5;2020;5;22;"0";4;45;1106;612;350;1576;1;35;1857;2506;644;1133;1;441;10262
238c335e-3983-11eb-86a2-f48c50351e47;3;4;2020;5;14;"0";4;15;1214;421;671;2211;0;38;2335;4032;1046;853;0;444;13265
2380efe8-3983-11eb-bd5c-f48c50351e47;27;5;2020;3;22;"0";1;0;1178;581;1145;4028;0;28;1280;1685;270;492;17;360;11064
23798f85-3983-11eb-8c2a-f48c50351e47;29;5;2020;5;22;"0";5;0;1107;569;339;1527;7;37;1858;2521;653;1137;1;442;10198
238c335f-3983-11eb-96fd-f48c50351e47;3;4;2020;5;14;"0";4;30;1213;423;622;2072;0;38;2335;4037;1097;870;0;453;13160
23b051b4-3983-11eb-bcc6-f48c50351e47;27;5;2020;3;22;"0";1;45;1184;560;1133;3960;0;28;1278;1642;266;491;20;361;10923
23524cd2-3983-11eb-936d-f48c50351e47;29;5;2020;5;22;"0";5;15;1106;572;331;1451;21;37;1859;2562;670;1171;1;437;10218
2367ebc2-3983-11eb-be14-f48c50351e47;3;4;2020;5;14;"0";6;15;1216;437;415;1621;0;40;2340;4111;1595;1333;397;433;13938
23a9d72f-3983-11eb-9e15-f48c50351e47;29;5;2020;5;22;"0";5;30;1108;573;324;1375;51;37;1859;2602;720;1218;16;439;10322
2380efe9-3983-11eb-aa33-f48c50351e47;27;5;2020;3;22;"0";2;30;1181;564;1107;3741;0;29;1278;1627;267;491;5;361;10651
238c3360-3983-11eb-b65e-f48c50351e47;3;4;2020;5;14;"0";20;45;1226;484;293;2270;0;41;2339;3971;2314;1708;189;437;15272
23a74615-3983-11eb-9d9e-f48c50351e47;28;5;2020;4;22;"0";0;15;1179;556;568;892;0;33;1632;2637;658;1098;4;373;9630
23b32ab2-3983-11eb-a823-f48c50351e47;29;5;2020;5;22;"0";5;45;1111;574;321;1297;107;37;1859;2662;860;1249;21;440;10538
237612d7-3983-11eb-834a-f48c50351e47;3;4;2020;5;14;"0";21;0;1227;488;287;2447;0;41;2342;3860;2282;1690;383;426;15473
238f83f1-3983-11eb-a6cf-f48c50351e47;29;5;2020;5;22;"0";6;0;1112;551;302;1235;185;37;1857;2729;1051;1323;44;437;10863
235cff7a-3983-11eb-acba-f48c50351e47;28;5;2020;4;22;"0";3;15;1175;568;241;577;0;32;1656;2632;694;1098;5;375;9053
238c3361-3983-11eb-ada6-f48c50351e47;3;4;2020;5;14;"0";22;15;1214;492;267;2673;0;41;2345;3782;1899;1506;66;428;14713
235f5ea0-3983-11eb-82e3-f48c50351e47;29;5;2020;5;22;"0";6;15;1116;566;278;1163;288;37;1861;2826;1150;1336;44;435;11100
23b051b7-3983-11eb-abec-f48c50351e47;28;5;2020;4;22;"0";4;0;1179;568;217;540;0;32;1659;2760;763;1116;6;374;9214
237612d8-3983-11eb-9679-f48c50351e47;3;4;2020;5;14;"0";22;30;1216;464;260;2642;0;41;2346;3776;1836;1514;69;427;14591
23798f87-3983-11eb-93c7-f48c50351e47;29;5;2020;5;22;"0";6;30;1118;584;274;1097;423;37;1861;2877;1212;1343;59;442;11327
2367ebc5-3983-11eb-a767-f48c50351e47;3;4;2020;5;14;"0";23;0;1216;486;274;2781;0;39;2346;3728;1685;1433;74;428;14490
23b051b8-3983-11eb-8e90-f48c50351e47;28;5;2020;4;22;"0";4;15;1179;567;216;536;0;32;1659;2800;776;1128;4;374;9271
23980d56-3983-11eb-bb0d-f48c50351e47;29;5;2020;5;22;"0";6;45;1119;577;270;1006;595;37;1861;2894;1266;1338;230;435;11628
237612d9-3983-11eb-9250-f48c50351e47;3;4;2020;5;14;"0";23;45;1219;447;281;2967;0;38;2347;3748;1574;1385;18;434;14458
235cff7c-3983-11eb-a488-f48c50351e47;30;5;2020;6;22;"1";21;45;1188;569;1014;1673;0;31;1652;2513;761;605;830;377;11213
236a3ff1-3983-11eb-b71e-f48c50351e47;29;5;2020;5;22;"0";7;0;1123;558;268;903;793;37;1854;2893;1311;1396;623;422;12181
237612da-3983-11eb-b468-f48c50351e47;4;4;2020;6;14;"1";0;0;1216;455;273;2885;0;38;2349;3757;1518;1476;0;409;14376
235cff7d-3983-11eb-8e08-f48c50351e47;30;5;2020;6;22;"1";22;0;1190;635;1033;1669;0;31;1656;2497;719;643;925;378;11376
23798f88-3983-11eb-86eb-f48c50351e47;29;5;2020;5;22;"0";7;15;1120;548;266;832;1010;37;1859;2934;1342;1389;672;422;12431
23b9cef4-3983-11eb-9f37-f48c50351e47;4;4;2020;6;14;"1";1;15;1213;454;280;2493;0;36;2353;3755;1418;1501;0;404;13907
2380efec-3983-11eb-b891-f48c50351e47;30;5;2020;6;22;"1";22;15;1186;599;1057;1700;0;31;1655;2494;711;644;851;373;11301
2382803c-3983-11eb-88fd-f48c50351e47;29;5;2020;5;22;"0";7;30;1121;566;253;757;1254;37;1860;2928;1367;1395;689;417;12644
2367ebc8-3983-11eb-b5c1-f48c50351e47;4;4;2020;6;14;"1";2;15;1214;455;257;2323;0;37;2353;3685;1372;1498;0;409;13603
235cff7e-3983-11eb-abbf-f48c50351e47;30;5;2020;6;22;"1";23;15;1183;563;1097;1953;0;31;1653;2470;696;627;112;378;10763
235f5ea1-3983-11eb-9a72-f48c50351e47;29;5;2020;5;22;"0";7;45;1122;566;221;710;1506;37;1857;2936;1379;1403;599;407;12743
23b9cef5-3983-11eb-ac79-f48c50351e47;4;4;2020;6;14;"1";4;15;1216;462;247;1534;0;39;2356;3716;1591;1525;0;412;13098
2380efed-3983-11eb-87e4-f48c50351e47;30;5;2020;6;22;"1";23;30;1184;571;1111;2045;0;31;1653;2462;681;630;78;378;10824
23980d57-3983-11eb-a935-f48c50351e47;29;5;2020;5;22;"0";8;0;1120;551;192;685;1783;37;1856;2951;1376;1402;785;410;13148
237612dd-3983-11eb-bca6-f48c50351e47;4;4;2020;6;14;"1";4;45;1226;474;255;1348;0;39;2354;3754;1806;1527;0;414;13197
23b051bc-3983-11eb-a0e9-f48c50351e47;30;5;2020;6;22;"1";23;45;1183;566;1113;2129;0;31;1651;2389;606;633;46;374;10721
236a3ff2-3983-11eb-8b75-f48c50351e47;29;5;2020;5;22;"0";8;15;1125;532;193;695;2059;37;1853;2939;1377;1404;793;408;13415
238c3363-3983-11eb-bfae-f48c50351e47;4;4;2020;6;14;"1";5;30;1226;457;261;1186;0;42;2355;3836;2039;1569;0;422;13393
235cff80-3983-11eb-b979-f48c50351e47;31;5;2020;7;22;"1";0;0;1182;576;1129;2223;0;31;1657;2372;476;633;26;377;10682
238f83f3-3983-11eb-b19f-f48c50351e47;29;5;2020;5;22;"0";8;30;1124;537;176;721;2317;37;1848;2920;1367;1405;597;413;13462
237612de-3983-11eb-af0c-f48c50351e47;4;4;2020;6;14;"1";5;45;1227;488;248;1149;0;42;2353;3842;2093;1582;83;423;13530
23a7461d-3983-11eb-b76f-f48c50351e47;31;5;2020;7;22;"1";4;0;1183;563;800;2421;0;31;1644;1842;414;573;16;377;9864
23a9d731-3983-11eb-a8fb-f48c50351e47;29;5;2020;5;22;"0";8;45;1128;541;164;711;2590;37;1847;2871;1328;1401;439;410;13467
238c3364-3983-11eb-8695-f48c50351e47;4;4;2020;6;14;"1";21;15;1226;527;289;2096;0;42;2356;3903;2214;1705;228;424;15010
23524cd4-3983-11eb-946a-f48c50351e47;29;5;2020;5;22;"0";9;0;1124;572;164;695;2843;37;1852;2877;1265;1355;547;405;13736
23a7461e-3983-11eb-a47c-f48c50351e47;31;5;2020;7;22;"1";4;15;1182;568;778;2355;0;31;1652;1923;412;572;31;373;9877
23b9cef7-3983-11eb-bdab-f48c50351e47;4;4;2020;6;14;"1";21;30;1227;497;304;2169;0;42;2353;3900;2144;1708;152;430;14926
2375ebd1-3983-11eb-8f3c-f48c50351e47;25;2;2020;2;9;"0";2;45;1221;389;113;883;0;42;2334;4159;1586;1058;1;537;12323
23b32ab4-3983-11eb-a9e6-f48c50351e47;29;5;2020;5;22;"0";9;15;1129;559;159;686;3103;37;1850;2944;1196;1338;463;402;13866
2380efef-3983-11eb-9649-f48c50351e47;31;5;2020;7;22;"1";4;30;1185;571;752;2320;0;31;1656;1992;410;576;4;375;9872
238c3365-3983-11eb-8903-f48c50351e47;4;4;2020;6;14;"1";21;45;1226;501;307;2183;0;40;2349;3883;2053;1687;107;427;14763
23798f89-3983-11eb-bf2a-f48c50351e47;29;5;2020;5;22;"0";9;30;1127;550;126;702;3323;37;1849;2953;1146;1343;472;409;14037
2367eb7c-3983-11eb-9b2b-f48c50351e47;25;2;2020;2;9;"0";3;0;1224;399;116;903;0;42;2334;4166;1597;1081;1;535;12398
23a7461f-3983-11eb-9eeb-f48c50351e47;31;5;2020;7;22;"1";22;45;1178;563;758;404;0;29;1856;2484;609;905;668;378;9832
238c3366-3983-11eb-8de9-f48c50351e47;4;4;2020;6;14;"1";23;45;1216;474;385;2010;0;36;2350;3879;1660;1556;88;419;14073
235f5ea2-3983-11eb-859c-f48c50351e47;29;5;2020;5;22;"0";10;0;1124;570;107;660;3794;37;1846;2935;1146;1388;323;397;14327
2375ebd2-3983-11eb-8d0f-f48c50351e47;25;2;2020;2;9;"0";3;15;1224;399;130;936;0;42;2336;4157;1637;1079;1;536;12477
23a74620-3983-11eb-8fe9-f48c50351e47;31;5;2020;7;22;"1";23;0;1178;597;788;421;0;29;1863;2496;603;846;519;374;9714
237612e1-3983-11eb-bd9a-f48c50351e47;5;4;2020;7;14;"1";0;0;1213;503;395;1993;0;35;2355;3893;1663;1484;17;413;13964
238f83f4-3983-11eb-97a3-f48c50351e47;29;5;2020;5;22;"0";10;15;1124;562;103;642;3999;37;1846;2938;1156;1388;239;401;14435
23b9cecc-3983-11eb-82a8-f48c50351e47;25;2;2020;2;9;"0";3;30;1226;392;133;984;0;42;2336;4138;1706;1082;1;535;12575
235cff84-3983-11eb-942b-f48c50351e47;1;6;2020;1;23;"0";23;30;1176;621;87;437;0;27;1904;2493;403;702;647;374;8871
238c3367-3983-11eb-809e-f48c50351e47;5;4;2020;7;14;"1";0;15;1214;472;396;1971;0;35;2351;3889;1648;1475;10;426;13887
2382803d-3983-11eb-8e82-f48c50351e47;29;5;2020;5;22;"0";10;30;1125;554;101;617;4156;37;1847;2901;1161;1381;216;397;14493
238c0c73-3983-11eb-8612-f48c50351e47;25;2;2020;2;9;"0";3;45;1222;390;129;1023;0;42;2334;4142;1721;1082;1;534;12620
23b051c2-3983-11eb-ac37-f48c50351e47;2;6;2020;2;23;"0";23;45;1154;583;1047;3734;0;27;1868;2124;418;436;37;377;11805
237612e2-3983-11eb-99da-f48c50351e47;5;4;2020;7;14;"1";1;0;1214;479;397;1858;0;35;2356;3882;1626;1445;0;435;13727
236b4031-3983-11eb-bf23-f48c50351e47;29;5;2020;5;22;"0";10;45;1121;538;99;608;4302;37;1841;2866;1158;1374;228;392;14564
2375ebd3-3983-11eb-bebe-f48c50351e47;25;2;2020;2;9;"0";4;0;1222;391;129;1066;0;42;2335;4157;1722;1075;1;539;12679
235cff85-3983-11eb-83b0-f48c50351e47;3;6;2020;3;23;"0";23;30;1161;569;100;691;0;27;1968;3090;1355;1191;17;378;10547
236826c1-3983-11eb-9337-f48c50351e47;5;4;2020;7;14;"1";1;30;1213;485;403;1770;0;35;2350;3850;1573;1431;0;426;13536
23524cd5-3983-11eb-b74f-f48c50351e47;29;5;2020;5;22;"0";11;0;1123;528;94;600;4521;37;1842;2856;1161;1369;283;393;14807
238c0c74-3983-11eb-877b-f48c50351e47;25;2;2020;2;9;"0";4;15;1222;398;139;1067;0;42;2339;4115;1758;1087;1;541;12709
23b9cef9-3983-11eb-b691-f48c50351e47;5;4;2020;7;14;"1";1;45;1213;505;420;1736;0;35;2353;3843;1588;1425;0;423;13541
235cff86-3983-11eb-9c25-f48c50351e47;4;6;2020;4;23;"0";22;45;1159;539;1212;4797;0;27;1947;2606;749;900;30;377;14343
23798f8a-3983-11eb-bc0d-f48c50351e47;29;5;2020;5;22;"0";11;15;1122;535;91;587;4698;37;1846;2847;1164;1372;274;398;14971
23b9cecd-3983-11eb-ad25-f48c50351e47;26;2;2020;3;9;"0";1;15;1212;377;204;1600;0;42;2352;3834;1626;1369;1;441;13058
23682795-3983-11eb-a942-f48c50351e47;5;4;2020;7;14;"1";2;15;1216;509;449;1598;0;34;2355;3830;1579;1395;0;418;13383
2380eff2-3983-11eb-8ebe-f48c50351e47;4;6;2020;4;23;"0";23;45;1156;545;1153;4906;0;27;1941;2296;631;758;15;378;13806
23980d58-3983-11eb-984a-f48c50351e47;29;5;2020;5;22;"0";11;30;1118;516;93;550;4858;37;1843;2841;1157;1363;177;407;14960
238c0c75-3983-11eb-8237-f48c50351e47;26;2;2020;3;9;"0";1;30;1215;397;188;1622;0;42;2353;3850;1590;1372;1;443;13073
238c336a-3983-11eb-999d-f48c50351e47;5;4;2020;7;14;"1";2;30;1213;510;455;1565;0;34;2356;3823;1576;1395;0;424;13351
23b051c5-3983-11eb-a9b3-f48c50351e47;5;6;2020;5;23;"0";0;45;1152;550;1104;4542;0;27;1933;2162;501;683;0;377;13031
23a9d732-3983-11eb-aea4-f48c50351e47;29;5;2020;5;22;"0";11;45;1118;512;90;520;4945;37;1855;2829;1166;1342;91;403;14908
2367eb80-3983-11eb-9698-f48c50351e47;26;2;2020;3;9;"0";1;45;1219;388;177;1609;0;42;2351;3886;1575;1368;1;443;13059
237612e5-3983-11eb-985f-f48c50351e47;5;4;2020;7;14;"1";3;0;1212;507;476;1523;0;34;2357;3797;1587;1403;0;418;13314
2380eff3-3983-11eb-b853-f48c50351e47;5;6;2020;5;23;"0";3;0;1154;548;1189;2861;0;27;1946;2083;504;681;0;377;11370
238c0c76-3983-11eb-b9b9-f48c50351e47;26;2;2020;3;9;"0";2;0;1217;409;182;1588;0;42;2354;3924;1542;1364;1;448;13071
23b32ab5-3983-11eb-8a59-f48c50351e47;29;5;2020;5;22;"0";12;0;1120;529;88;520;4979;37;1880;2842;1168;1327;208;403;15101
238c336b-3983-11eb-ba37-f48c50351e47;5;4;2020;7;14;"1";4;30;1214;505;419;1473;0;35;2357;3799;1747;1467;0;435;13451
23a74625-3983-11eb-9783-f48c50351e47;5;6;2020;5;23;"0";4;15;1158;547;1211;2601;0;27;1945;2024;539;784;19;375;11230
238f83f5-3983-11eb-847b-f48c50351e47;29;5;2020;5;22;"0";12;15;1119;514;94;526;5056;37;1878;2834;1167;1315;168;402;15110
23b9cece-3983-11eb-853d-f48c50351e47;26;2;2020;3;9;"0";2;15;1220;410;188;1580;0;42;2351;3927;1526;1355;1;451;13051
238c336c-3983-11eb-baee-f48c50351e47;5;4;2020;7;14;"1";4;45;1213;501;403;1467;0;36;2355;3801;1803;1471;0;439;13489
23b051c7-3983-11eb-a248-f48c50351e47;5;6;2020;5;23;"0";4;30;1156;587;1223;2530;0;27;1927;2040;542;797;17;375;11221
2375ebd6-3983-11eb-a93a-f48c50351e47;26;2;2020;3;9;"0";2;30;1225;407;187;1560;0;42;2354;3950;1540;1362;1;455;13083
23524cd6-3983-11eb-9be7-f48c50351e47;29;5;2020;5;22;"0";12;30;1116;524;95;542;5074;37;1879;2828;1164;1301;114;410;15084
23b9cefb-3983-11eb-8d2d-f48c50351e47;5;4;2020;7;14;"1";5;0;1216;485;374;1437;0;37;2347;3801;1842;1492;0;439;13470
237705c6-3983-11eb-adca-f48c50351e47;5;6;2020;5;23;"0";22;0;1135;575;479;3533;0;27;1615;2852;895;1278;154;373;12916
2367eb82-3983-11eb-82da-f48c50351e47;26;2;2020;3;9;"0";2;45;1225;406;184;1544;0;42;2353;3979;1543;1357;1;455;13089
236b4032-3983-11eb-869f-f48c50351e47;29;5;2020;5;22;"0";12;45;1114;526;97;533;5113;37;1870;2829;1160;1302;49;404;15034
238c336d-3983-11eb-b42c-f48c50351e47;5;4;2020;7;14;"1";6;15;1213;513;420;1360;0;40;2352;3875;2092;1574;528;458;14425
23b051c8-3983-11eb-9ffe-f48c50351e47;5;6;2020;5;23;"0";22;30;1134;547;634;4028;0;27;1603;2737;776;1210;3;377;13076
2375ebd7-3983-11eb-9b6f-f48c50351e47;26;2;2020;3;9;"0";3;0;1222;393;186;1527;0;42;2358;3996;1628;1342;1;454;13149
2382803e-3983-11eb-8907-f48c50351e47;29;5;2020;5;22;"0";13;0;1114;550;89;552;5111;36;1878;2822;1129;1244;117;397;15039
237612e8-3983-11eb-bdf6-f48c50351e47;5;4;2020;7;14;"1";22;0;1226;543;240;698;0;41;2350;3479;1953;1595;351;467;12943
23b9cecf-3983-11eb-b85f-f48c50351e47;26;2;2020;3;9;"0";3;15;1223;396;191;1553;0;42;2355;3993;1660;1344;1;454;13212
23a74627-3983-11eb-b5e5-f48c50351e47;6;6;2020;6;23;"1";4;30;1151;559;1124;4471;0;27;1580;1626;413;626;0;374;11951
23b32ab6-3983-11eb-bc50-f48c50351e47;29;5;2020;5;22;"0";13;15;1116;545;87;545;5151;36;1880;2751;1125;1240;143;402;15021
23b9cefc-3983-11eb-a5dc-f48c50351e47;6;4;2020;1;15;"0";2;30;1213;513;230;918;0;37;2352;3376;1442;1011;33;423;11548
238c0c79-3983-11eb-945d-f48c50351e47;26;2;2020;3;9;"0";3;30;1222;406;168;1582;0;42;2354;3996;1664;1342;1;449;13226
23798f8b-3983-11eb-892d-f48c50351e47;29;5;2020;5;22;"0";13;30;1114;539;88;542;5173;36;1877;2724;1124;1240;59;407;14923
235cff8b-3983-11eb-b8cb-f48c50351e47;7;6;2020;7;23;"1";23;0;1176;587;710;5272;0;27;1626;1648;333;652;338;373;12742
237612e9-3983-11eb-a16d-f48c50351e47;6;4;2020;1;15;"0";2;45;1214;504;238;893;0;37;2352;3384;1442;970;24;414;11472
2375ebd8-3983-11eb-8436-f48c50351e47;26;2;2020;3;9;"0";3;45;1220;432;149;1628;0;42;2353;3997;1747;1341;1;449;13359
238f83f6-3983-11eb-acaa-f48c50351e47;29;5;2020;5;22;"0";13;45;1116;521;88;552;5159;36;1871;2697;1120;1198;84;404;14846
23a74628-3983-11eb-b55f-f48c50351e47;10;6;2020;3;24;"0";23;45;1170;544;1266;1687;0;27;1307;2013;527;932;64;378;9915
2368279b-3983-11eb-bcef-f48c50351e47;6;4;2020;1;15;"0";3;0;1212;529;255;878;0;37;2354;3377;1442;864;52;410;11410
23b9ced0-3983-11eb-862a-f48c50351e47;26;2;2020;3;9;"0";4;0;1224;403;148;1623;0;42;2357;3984;1820;1355;1;446;13403
23b051ca-3983-11eb-a96d-f48c50351e47;23;6;2020;2;26;"0";2;30;1171;587;270;2715;0;27;1625;1752;229;561;71;361;9369
23980d59-3983-11eb-bbb5-f48c50351e47;29;5;2020;5;22;"0";14;0;1113;543;91;556;5129;36;1877;2705;1097;1234;35;395;14811
23b9cefd-3983-11eb-b6ab-f48c50351e47;6;4;2020;1;15;"0";3;30;1216;487;237;858;0;37;2355;3393;1432;824;27;413;11279
2375ebd9-3983-11eb-922e-f48c50351e47;26;2;2020;3;9;"0";4;15;1223;409;155;1592;0;42;2356;3989;1865;1360;1;449;13441
23a74629-3983-11eb-8a4c-f48c50351e47;23;6;2020;2;26;"0";22;30;1169;577;1067;3205;0;27;1614;2571;268;671;161;361;11691
2368279c-3983-11eb-b81e-f48c50351e47;6;4;2020;1;15;"0";4;15;1216;514;182;900;0;37;2355;3378;1430;840;44;414;11310
2367eb85-3983-11eb-b9c2-f48c50351e47;26;2;2020;3;9;"0";4;30;1223;430;154;1568;0;42;2358;3997;1964;1368;1;455;13560
236b4033-3983-11eb-b6a0-f48c50351e47;29;5;2020;5;22;"0";14;15;1115;546;87;568;5111;36;1747;2744;1059;1247;108;402;14770
23b051cb-3983-11eb-b67f-f48c50351e47;23;6;2020;2;26;"0";22;45;1170;575;1083;3305;0;27;1613;2474;268;670;101;360;11646
238c3371-3983-11eb-bd78-f48c50351e47;6;4;2020;1;15;"0";4;30;1214;507;187;916;0;37;2355;3402;1436;841;19;412;11326
2367eb86-3983-11eb-b8c7-f48c50351e47;26;2;2020;3;9;"0";4;45;1227;398;143;1530;0;42;2357;3993;2076;1371;1;459;13597
23b32ab7-3983-11eb-addf-f48c50351e47;29;5;2020;5;22;"0";14;30;1115;546;88;546;5007;36;1668;2731;1037;1245;292;402;14713
235cff8f-3983-11eb-9587-f48c50351e47;24;6;2020;3;26;"0";2;0;1163;594;1035;3224;0;27;1611;1560;229;523;16;361;10343
237612ec-3983-11eb-83a0-f48c50351e47;6;4;2020;1;15;"0";5;15;1216;503;178;1003;0;37;2352;3488;1458;836;18;435;11524
23b9ced1-3983-11eb-8819-f48c50351e47;26;2;2020;3;9;"0";5;0;1221;405;142;1508;0;43;2354;3994;2237;1396;1;461;13762
23a9d734-3983-11eb-8b62-f48c50351e47;29;5;2020;5;22;"0";15;0;1112;552;96;541;4820;35;1666;2650;988;1187;255;395;14297
237705ca-3983-11eb-a859-f48c50351e47;24;6;2020;3;26;"0";2;15;1161;587;1030;3142;0;27;1615;1538;232;520;15;361;10228
238c3372-3983-11eb-935c-f48c50351e47;6;4;2020;1;15;"0";20;45;1227;443;684;2923;0;37;2322;3586;1232;754;495;449;14152
238c0c7c-3983-11eb-a65b-f48c50351e47;26;2;2020;3;9;"0";5;15;1223;405;133;1504;0;43;2354;4005;2329;1402;1;458;13857
238f83f7-3983-11eb-b99e-f48c50351e47;29;5;2020;5;22;"0";15;15;1113;552;99;515;4704;35;1666;2646;989;1190;285;393;14187
2380eff8-3983-11eb-a732-f48c50351e47;24;6;2020;3;26;"0";3;45;1160;590;1018;2906;0;27;1619;1566;229;559;35;361;10070
237612ed-3983-11eb-b722-f48c50351e47;6;4;2020;1;15;"0";21;15;1227;445;737;3258;0;37;2327;3578;1214;814;227;451;14315
2375ebdb-3983-11eb-adcd-f48c50351e47;26;2;2020;3;9;"0";5;30;1225;419;120;1483;0;43;2359;4006;2449;1406;1;463;13974
23980d5a-3983-11eb-9672-f48c50351e47;29;5;2020;5;22;"0";15;30;1114;553;107;503;4631;35;1668;2657;989;1192;259;400;14108
23a7462c-3983-11eb-815c-f48c50351e47;26;6;2020;5;26;"0";0;15;1133;543;233;1348;0;27;1586;2980;1282;1257;5;361;10755
2367eb88-3983-11eb-aa42-f48c50351e47;27;2;2020;4;9;"0";0;30;1217;404;77;451;0;42;2349;3797;1919;1477;1;462;12196
238c3373-3983-11eb-a074-f48c50351e47;6;4;2020;1;15;"0";21;30;1226;440;754;3357;0;37;2318;3582;1243;814;210;450;14431
23798f8d-3983-11eb-b59d-f48c50351e47;29;5;2020;5;22;"0";15;45;1109;553;123;483;4507;35;1667;2660;988;1193;242;406;13966
23b9ced2-3983-11eb-8607-f48c50351e47;27;2;2020;4;9;"0";0;45;1217;409;78;449;0;42;2348;3757;1876;1444;1;464;12085
2380eff9-3983-11eb-9f16-f48c50351e47;26;6;2020;5;26;"0";0;30;1132;560;206;1334;0;27;1580;2955;1181;1244;5;361;10585
237612ee-3983-11eb-a731-f48c50351e47;6;4;2020;1;15;"0";21;45;1227;460;759;3430;0;37;2327;3587;1217;810;61;443;14358
23a9d735-3983-11eb-9107-f48c50351e47;29;5;2020;5;22;"0";16;0;1112;549;132;470;4295;35;1666;2672;1020;1239;152;411;13753
238c0c7e-3983-11eb-9d46-f48c50351e47;27;2;2020;4;9;"0";1;0;1217;434;69;465;0;42;2355;3736;1838;1411;1;460;12028
235cff92-3983-11eb-b539-f48c50351e47;26;6;2020;5;26;"0";2;0;1135;566;236;1147;0;27;1588;3041;1021;1093;36;360;10250
238f83f8-3983-11eb-bc81-f48c50351e47;29;5;2020;5;22;"0";16;15;1113;552;148;452;4071;35;1669;2674;1019;1267;147;417;13564
238c3374-3983-11eb-ac92-f48c50351e47;6;4;2020;1;15;"0";23;30;1212;443;702;3346;0;33;2334;3465;1156;726;92;444;13953
2367eb89-3983-11eb-859c-f48c50351e47;27;2;2020;4;9;"0";1;15;1214;424;80;489;0;42;2353;3720;1780;1416;1;461;11980
235f5ea6-3983-11eb-9ae0-f48c50351e47;29;5;2020;5;22;"0";16;30;1117;556;151;434;3901;35;1669;2671;1039;1274;252;416;13515
23a7462e-3983-11eb-8b4a-f48c50351e47;26;6;2020;5;26;"0";2;15;1139;569;283;1146;0;27;1588;3018;1013;1080;26;361;10250
236827a1-3983-11eb-bdaa-f48c50351e47;6;4;2020;1;15;"0";23;45;1212;438;659;3282;0;33;2333;3477;1128;728;16;446;13752
238c0c7f-3983-11eb-8c46-f48c50351e47;27;2;2020;4;9;"0";1;30;1213;416;108;486;0;42;2351;3737;1725;1394;1;461;11934
23980d5b-3983-11eb-8ec4-f48c50351e47;29;5;2020;5;22;"0";16;45;1114;552;155;412;3701;35;1667;2656;1092;1271;251;410;13316
237705cd-3983-11eb-b242-f48c50351e47;26;6;2020;5;26;"0";3;45;1141;548;698;1127;0;27;1586;2982;995;1066;6;360;10536
238c3375-3983-11eb-a6dd-f48c50351e47;7;4;2020;2;15;"0";2;15;1206;451;364;2336;0;33;2341;3469;1081;731;105;447;12564
23b9ced3-3983-11eb-80ee-f48c50351e47;27;2;2020;4;9;"0";1;45;1212;405;131;474;0;42;2353;3739;1693;1331;1;441;11822
238f83f9-3983-11eb-af1c-f48c50351e47;29;5;2020;5;22;"0";17;0;1118;540;161;390;3465;36;1666;2648;1137;1277;99;409;12946
23a7462f-3983-11eb-9aec-f48c50351e47;27;6;2020;6;26;"1";2;45;1048;569;1090;3135;0;27;1917;1756;476;1063;50;360;11491
236827a2-3983-11eb-a43c-f48c50351e47;7;4;2020;2;15;"0";5;0;1212;435;226;1735;0;37;2345;3476;975;732;3;456;11632
2375ebde-3983-11eb-9f17-f48c50351e47;27;2;2020;4;9;"0";2;0;1206;426;132;481;0;42;2356;3751;1656;1339;1;432;11822
23a9d736-3983-11eb-8c6e-f48c50351e47;29;5;2020;5;22;"0";17;15;1117;562;170;371;3172;36;1668;2659;1163;1284;330;408;12940
2380effb-3983-11eb-affb-f48c50351e47;27;6;2020;6;26;"1";22;30;1170;571;466;2717;0;31;1847;2624;944;1332;276;373;12351
237612f1-3983-11eb-bdee-f48c50351e47;7;4;2020;2;15;"0";21;0;1216;449;177;1869;0;37;2333;3720;1649;924;487;438;13299
2367eb8b-3983-11eb-8217-f48c50351e47;27;2;2020;4;9;"0";2;15;1211;413;130;513;0;42;2354;3754;1655;1341;1;423;11837
236b4036-3983-11eb-b824-f48c50351e47;29;5;2020;5;22;"0";17;30;1112;570;174;355;2895;36;1668;2657;1176;1288;395;408;12734
237705d0-3983-11eb-a9f8-f48c50351e47;27;6;2020;6;26;"1";22;45;1169;564;456;2676;0;31;1851;2617;917;1332;113;374;12100
236827a3-3983-11eb-9063-f48c50351e47;7;4;2020;2;15;"0";21;15;1216;430;191;1945;0;37;2330;3724;1696;928;160;445;13102
